xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
-1	-0.96	-0.98 -1.98	thresh	-0.98	thresh	-1.98	1	2497
-0.96	-0.92	-0.94 -1.98	thresh	-0.94	thresh	-1.98	1	2395
-0.92	-0.88	-0.9 -1.98	thresh	-0.9	thresh	-1.98	1	2293
-0.88	-0.84	-0.86 -1.98	thresh	-0.86	thresh	-1.98	1	2191
-0.84	-0.8	-0.82 -1.98	thresh	-0.82	thresh	-1.98	1	2089
-0.8	-0.76	-0.78 -1.98	thresh	-0.78	thresh	-1.98	1	1987
-0.76	-0.72	-0.74 -1.98	thresh	-0.74	thresh	-1.98	1	1885
-0.72	-0.68	-0.7 -1.98	thresh	-0.7	thresh	-1.98	1	1783
-0.68	-0.64	-0.66 -1.98	thresh	-0.66	thresh	-1.98	1	1681
-0.64	-0.6	-0.62 -1.98	thresh	-0.62	thresh	-1.98	1	1579
-0.6	-0.56	-0.58 -1.98	thresh	-0.58	thresh	-1.98	1	1477
-0.56	-0.52	-0.54 -1.98	thresh	-0.54	thresh	-1.98	1	1375
-0.52	-0.48	-0.5 -1.98	thresh	-0.5	thresh	-1.98	1	1273
-0.48	-0.44	-0.46 -1.98	thresh	-0.46	thresh	-1.98	1	1171
-0.44	-0.4	-0.42 -1.98	thresh	-0.42	thresh	-1.98	1	1069
-0.4	-0.36	-0.38 -1.98	thresh	-0.38	thresh	-1.98	1	967
-0.36	-0.32	-0.34 -1.98	thresh	-0.34	thresh	-1.98	1	865
-0.32	-0.28	-0.3 -1.98	thresh	-0.3	thresh	-1.98	1	763
-0.28	-0.24	-0.26 -1.98	thresh	-0.26	thresh	-1.98	1	661
-0.24	-0.2	-0.22 -1.98	thresh	-0.22	thresh	-1.98	1	559
-0.2	-0.16	-0.18 -1.98	thresh	-0.18	thresh	-1.98	1	457
-0.16	-0.12	-0.14 -1.98	thresh	-0.14	thresh	-1.98	1	355
-0.12	-0.0800000000000001	-0.1 -1.98	thresh	-0.1	thresh	-1.98	1	253
-0.0800000000000001	-0.04	-0.0600000000000001 -1.98	thresh	-0.0600000000000001	thresh	-1.98	1	151
-0.04	0	-0.02 -1.98	thresh	-0.02	thresh	-1.98	1	49
0	0.04	0.02 -1.98	thresh	0.02	thresh	-1.98	1	5456
0.04	0.0800000000000001	0.0600000000000001 -1.98	thresh	0.0600000000000001	thresh	-1.98	1	5558
0.0800000000000001	0.12	0.1 -1.98	thresh	0.1	thresh	-1.98	1	5660
0.12	0.16	0.14 -1.98	thresh	0.14	thresh	-1.98	1	5762
0.16	0.2	0.18 -1.98	thresh	0.18	thresh	-1.98	1	5864
0.2	0.24	0.22 -1.98	thresh	0.22	thresh	-1.98	1	5966
0.24	0.28	0.26 -1.98	thresh	0.26	thresh	-1.98	1	6068
0.28	0.32	0.3 -1.98	thresh	0.3	thresh	-1.98	1	6170
0.32	0.36	0.34 -1.98	thresh	0.34	thresh	-1.98	1	6272
0.36	0.4	0.38 -1.98	thresh	0.38	thresh	-1.98	1	6374
0.4	0.44	0.42 -1.98	thresh	0.42	thresh	-1.98	1	6476
0.44	0.48	0.46 -1.98	thresh	0.46	thresh	-1.98	1	6578
0.48	0.52	0.5 -1.98	thresh	0.5	thresh	-1.98	1	6680
0.52	0.56	0.54 -1.98	thresh	0.54	thresh	-1.98	1	6782
0.56	0.6	0.58 -1.98	thresh	0.58	thresh	-1.98	1	6884
0.6	0.64	0.62 -1.98	thresh	0.62	thresh	-1.98	1	6986
0.64	0.68	0.66 -1.98	thresh	0.66	thresh	-1.98	1	7088
0.68	0.72	0.7 -1.98	thresh	0.7	thresh	-1.98	1	7190
0.72	0.76	0.74 -1.98	thresh	0.74	thresh	-1.98	1	7292
0.76	0.8	0.78 -1.98	thresh	0.78	thresh	-1.98	1	7394
0.8	0.84	0.82 -1.98	thresh	0.82	thresh	-1.98	1	7496
0.84	0.88	0.86 -1.98	thresh	0.86	thresh	-1.98	1	7598
0.88	0.92	0.9 -1.98	thresh	0.9	thresh	-1.98	1	7700
0.92	0.96	0.94 -1.98	thresh	0.94	thresh	-1.98	1	7802
0.96	1	0.98 -1.98	thresh	0.98	thresh	-1.98	1	7904
1	1.04	1.02 -1.98	thresh	1.02	thresh	-1.98	1	8007
1.04	1.08	1.06 -1.98	thresh	1.06	thresh	-1.98	1	8109
1.08	1.12	1.1 -1.98	thresh	1.1	thresh	-1.98	1	8211
1.12	1.16	1.14 -1.98	thresh	1.14	thresh	-1.98	1	8313
1.16	1.2	1.18 -1.98	thresh	1.18	thresh	-1.98	1	8415
1.2	1.24	1.22 -1.98	thresh	1.22	thresh	-1.98	1	8517
1.24	1.28	1.26 -1.98	thresh	1.26	thresh	-1.98	1	8619
1.28	1.32	1.3 -1.98	thresh	1.3	thresh	-1.98	1	8721
1.32	1.36	1.34 -1.98	thresh	1.34	thresh	-1.98	1	8823
1.36	1.4	1.38 -1.98	thresh	1.38	thresh	-1.98	1	8925
1.4	1.44	1.42 -1.98	thresh	1.42	thresh	-1.98	1	9027
1.44	1.48	1.46 -1.98	thresh	1.46	thresh	-1.98	1	9129
1.48	1.52	1.5 -1.98	thresh	1.5	thresh	-1.98	1	9231
1.52	1.56	1.54 -1.98	thresh	1.54	thresh	-1.98	1	9333
1.56	1.6	1.58 -1.98	thresh	1.58	thresh	-1.98	1	9435
1.6	1.64	1.62 -1.98	thresh	1.62	thresh	-1.98	1	9537
1.64	1.68	1.66 -1.98	thresh	1.66	thresh	-1.98	1	9639
1.68	1.72	1.7 -1.98	thresh	1.7	thresh	-1.98	1	9741
1.72	1.76	1.74 -1.98	thresh	1.74	thresh	-1.98	1	9843
1.76	1.8	1.78 -1.98	thresh	1.78	thresh	-1.98	1	9945
1.8	1.84	1.82 -1.98	thresh	1.82	thresh	-1.98	1	10047
1.84	1.88	1.86 -1.98	thresh	1.86	thresh	-1.98	1	10149
1.88	1.92	1.9 -1.98	thresh	1.9	thresh	-1.98	1	10251
1.92	1.96	1.94 -1.98	thresh	1.94	thresh	-1.98	1	10353
1.96	2	1.98 -1.98	thresh	1.98	thresh	-1.98	1	10455
-2.12	-2.08	-2.1 -1.94	thresh	-2.1	thresh	-1.94	1	5353
-2.08	-2.04	-2.06 -1.94	thresh	-2.06	thresh	-1.94	1	5251
-2.04	-2	-2.02 -1.94	thresh	-2.02	thresh	-1.94	1	5149
-2	-1.96	-1.98 -1.94	thresh	-1.98	thresh	-1.94	1	5047
-1.96	-1.92	1	thresh	-1.94	thresh	-1.94	1	7957
-1.92	-1.88	-1.9 -1.94	thresh	-1.9	thresh	-1.94	1	4842
-1.88	-1.84	-1.86 -1.94	thresh	-1.86	thresh	-1.94	1	4740
-1.84	-1.8	-1.82 -1.94	thresh	-1.82	thresh	-1.94	1	4638
-1.8	-1.76	-1.78 -1.94	thresh	-1.78	thresh	-1.94	1	4536
-1.76	-1.72	-1.74 -1.94	thresh	-1.74	thresh	-1.94	1	4434
-1.72	-1.68	-1.7 -1.94	thresh	-1.7	thresh	-1.94	1	4332
-1.68	-1.64	-1.66 -1.94	thresh	-1.66	thresh	-1.94	1	4230
-1.64	-1.6	-1.62 -1.94	thresh	-1.62	thresh	-1.94	1	4128
-1.6	-1.56	-1.58 -1.94	thresh	-1.58	thresh	-1.94	1	4026
-1.56	-1.52	-1.54 -1.94	thresh	-1.54	thresh	-1.94	1	3924
-1.52	-1.48	-1.5 -1.94	thresh	-1.5	thresh	-1.94	1	3822
-1.48	-1.44	-1.46 -1.94	thresh	-1.46	thresh	-1.94	1	3720
-1.44	-1.4	-1.42 -1.94	thresh	-1.42	thresh	-1.94	1	3618
-1.4	-1.36	-1.38 -1.94	thresh	-1.38	thresh	-1.94	1	3516
-1.36	-1.32	-1.34 -1.94	thresh	-1.34	thresh	-1.94	1	3414
-1.32	-1.28	-1.3 -1.94	thresh	-1.3	thresh	-1.94	1	3312
-1.28	-1.24	-1.26 -1.94	thresh	-1.26	thresh	-1.94	1	3210
-1.24	-1.2	-1.22 -1.94	thresh	-1.22	thresh	-1.94	1	3108
-1.2	-1.16	-1.18 -1.94	thresh	-1.18	thresh	-1.94	1	3006
-1.16	-1.12	-1.14 -1.94	thresh	-1.14	thresh	-1.94	1	2904
-1.12	-1.08	-1.1 -1.94	thresh	-1.1	thresh	-1.94	1	2802
-1.08	-1.04	-1.06 -1.94	thresh	-1.06	thresh	-1.94	1	2700
-1.04	-1	-1.02 -1.94	thresh	-1.02	thresh	-1.94	1	2598
-1	-0.96	-0.98 -1.94	thresh	-0.98	thresh	-1.94	1	2496
-0.96	-0.92	-0.94 -1.94	thresh	-0.94	thresh	-1.94	1	2394
-0.92	-0.88	-0.9 -1.94	thresh	-0.9	thresh	-1.94	1	2292
-0.88	-0.84	-0.86 -1.94	thresh	-0.86	thresh	-1.94	1	2190
-0.84	-0.8	-0.82 -1.94	thresh	-0.82	thresh	-1.94	1	2088
-0.8	-0.76	-0.78 -1.94	thresh	-0.78	thresh	-1.94	1	1986
-0.76	-0.72	-0.74 -1.94	thresh	-0.74	thresh	-1.94	1	1884
-0.72	-0.68	-0.7 -1.94	thresh	-0.7	thresh	-1.94	1	1782
-0.68	-0.64	-0.66 -1.94	thresh	-0.66	thresh	-1.94	1	1680
-0.64	-0.6	-0.62 -1.94	thresh	-0.62	thresh	-1.94	1	1578
-0.6	-0.56	-0.58 -1.94	thresh	-0.58	thresh	-1.94	1	1476
-0.56	-0.52	-0.54 -1.94	thresh	-0.54	thresh	-1.94	1	1374
-0.52	-0.48	-0.5 -1.94	thresh	-0.5	thresh	-1.94	1	1272
-0.48	-0.44	-0.46 -1.94	thresh	-0.46	thresh	-1.94	1	1170
-0.44	-0.4	-0.42 -1.94	thresh	-0.42	thresh	-1.94	1	1068
-0.4	-0.36	-0.38 -1.94	thresh	-0.38	thresh	-1.94	1	966
-0.36	-0.32	-0.34 -1.94	thresh	-0.34	thresh	-1.94	1	864
-0.32	-0.28	-0.3 -1.94	thresh	-0.3	thresh	-1.94	1	762
-0.28	-0.24	-0.26 -1.94	thresh	-0.26	thresh	-1.94	1	660
-0.24	-0.2	-0.22 -1.94	thresh	-0.22	thresh	-1.94	1	558
-0.2	-0.16	-0.18 -1.94	thresh	-0.18	thresh	-1.94	1	456
-0.16	-0.12	-0.14 -1.94	thresh	-0.14	thresh	-1.94	1	354
-0.12	-0.0800000000000001	-0.1 -1.94	thresh	-0.1	thresh	-1.94	1	252
-0.0800000000000001	-0.04	-0.0600000000000001 -1.94	thresh	-0.0600000000000001	thresh	-1.94	1	150
-0.04	0	-0.02 -1.94	thresh	-0.02	thresh	-1.94	1	48
0	0.04	0.02 -1.94	thresh	0.02	thresh	-1.94	1	5455
0.04	0.0800000000000001	0.0600000000000001 -1.94	thresh	0.0600000000000001	thresh	-1.94	1	5557
0.0800000000000001	0.12	0.1 -1.94	thresh	0.1	thresh	-1.94	1	5659
0.12	0.16	0.14 -1.94	thresh	0.14	thresh	-1.94	1	5761
0.16	0.2	0.18 -1.94	thresh	0.18	thresh	-1.94	1	5863
0.2	0.24	0.22 -1.94	thresh	0.22	thresh	-1.94	1	5965
0.24	0.28	0.26 -1.94	thresh	0.26	thresh	-1.94	1	6067
0.28	0.32	0.3 -1.94	thresh	0.3	thresh	-1.94	1	6169
0.32	0.36	0.34 -1.94	thresh	0.34	thresh	-1.94	1	6271
0.36	0.4	0.38 -1.94	thresh	0.38	thresh	-1.94	1	6373
0.4	0.44	0.42 -1.94	thresh	0.42	thresh	-1.94	1	6475
0.44	0.48	0.46 -1.94	thresh	0.46	thresh	-1.94	1	6577
0.48	0.52	0.5 -1.94	thresh	0.5	thresh	-1.94	1	6679
0.52	0.56	0.54 -1.94	thresh	0.54	thresh	-1.94	1	6781
0.56	0.6	0.58 -1.94	thresh	0.58	thresh	-1.94	1	6883
0.6	0.64	0.62 -1.94	thresh	0.62	thresh	-1.94	1	6985
0.64	0.68	0.66 -1.94	thresh	0.66	thresh	-1.94	1	7087
0.68	0.72	0.7 -1.94	thresh	0.7	thresh	-1.94	1	7189
0.72	0.76	0.74 -1.94	thresh	0.74	thresh	-1.94	1	7291
0.76	0.8	0.78 -1.94	thresh	0.78	thresh	-1.94	1	7393
0.8	0.84	0.82 -1.94	thresh	0.82	thresh	-1.94	1	7495
0.84	0.88	0.86 -1.94	thresh	0.86	thresh	-1.94	1	7597
0.88	0.92	0.9 -1.94	thresh	0.9	thresh	-1.94	1	7699
0.92	0.96	0.94 -1.94	thresh	0.94	thresh	-1.94	1	7801
0.96	1	0.98 -1.94	thresh	0.98	thresh	-1.94	1	7903
1	1.04	1.02 -1.94	thresh	1.02	thresh	-1.94	1	8006
1.04	1.08	1.06 -1.94	thresh	1.06	thresh	-1.94	1	8108
1.08	1.12	1.1 -1.94	thresh	1.1	thresh	-1.94	1	8210
1.12	1.16	1.14 -1.94	thresh	1.14	thresh	-1.94	1	8312
1.16	1.2	1.18 -1.94	thresh	1.18	thresh	-1.94	1	8414
1.2	1.24	1.22 -1.94	thresh	1.22	thresh	-1.94	1	8516
1.24	1.28	1.26 -1.94	thresh	1.26	thresh	-1.94	1	8618
1.28	1.32	1.3 -1.94	thresh	1.3	thresh	-1.94	1	8720
1.32	1.36	1.34 -1.94	thresh	1.34	thresh	-1.94	1	8822
1.36	1.4	1.38 -1.94	thresh	1.38	thresh	-1.94	1	8924
1.4	1.44	1.42 -1.94	thresh	1.42	thresh	-1.94	1	9026
1.44	1.48	1.46 -1.94	thresh	1.46	thresh	-1.94	1	9128
1.48	1.52	1.5 -1.94	thresh	1.5	thresh	-1.94	1	9230
1.52	1.56	1.54 -1.94	thresh	1.54	thresh	-1.94	1	9332
1.56	1.6	1.58 -1.94	thresh	1.58	thresh	-1.94	1	9434
1.6	1.64	1.62 -1.94	thresh	1.62	thresh	-1.94	1	9536
1.64	1.68	1.66 -1.94	thresh	1.66	thresh	-1.94	1	9638
1.68	1.72	1.7 -1.94	thresh	1.7	thresh	-1.94	1	9740
1.72	1.76	1.74 -1.94	thresh	1.74	thresh	-1.94	1	9842
1.76	1.8	1.78 -1.94	thresh	1.78	thresh	-1.94	1	9944
1.8	1.84	1.82 -1.94	thresh	1.82	thresh	-1.94	1	10046
1.84	1.88	1.86 -1.94	thresh	1.86	thresh	-1.94	1	10148
1.88	1.92	1.9 -1.94	thresh	1.9	thresh	-1.94	1	10250
1.92	1.96	1.94 -1.94	thresh	1.94	thresh	-1.94	1	10352
1.96	2	1.98 -1.94	thresh	1.98	thresh	-1.94	1	10454
-2.12	-2.08	-2.1 -1.9	thresh	-2.1	thresh	-1.9	1	5352
-2.08	-2.04	-2.06 -1.9	thresh	-2.06	thresh	-1.9	1	5250
-2.04	-2	-2.02 -1.9	thresh	-2.02	thresh	-1.9	1	5148
-2	-1.96	-1.98 -1.9	thresh	-1.98	thresh	-1.9	1	5046
-1.96	-1.92	-1.94 -1.9	thresh	-1.94	thresh	-1.9	1	4944
-1.92	-1.88	1	thresh	-1.9	thresh	-1.9	1	7957
-1.88	-1.84	-1.86 -1.9	thresh	-1.86	thresh	-1.9	1	4739
-1.84	-1.8	-1.82 -1.9	thresh	-1.82	thresh	-1.9	1	4637
-1.8	-1.76	-1.78 -1.9	thresh	-1.78	thresh	-1.9	1	4535
-1.76	-1.72	-1.74 -1.9	thresh	-1.74	thresh	-1.9	1	4433
-1.72	-1.68	-1.7 -1.9	thresh	-1.7	thresh	-1.9	1	4331
-1.68	-1.64	-1.66 -1.9	thresh	-1.66	thresh	-1.9	1	4229
-1.64	-1.6	-1.62 -1.9	thresh	-1.62	thresh	-1.9	1	4127
-1.6	-1.56	-1.58 -1.9	thresh	-1.58	thresh	-1.9	1	4025
-1.56	-1.52	-1.54 -1.9	thresh	-1.54	thresh	-1.9	1	3923
-1.52	-1.48	-1.5 -1.9	thresh	-1.5	thresh	-1.9	1	3821
-1.48	-1.44	-1.46 -1.9	thresh	-1.46	thresh	-1.9	1	3719
-1.44	-1.4	-1.42 -1.9	thresh	-1.42	thresh	-1.9	1	3617
-1.4	-1.36	-1.38 -1.9	thresh	-1.38	thresh	-1.9	1	3515
-1.36	-1.32	-1.34 -1.9	thresh	-1.34	thresh	-1.9	1	3413
-1.32	-1.28	-1.3 -1.9	thresh	-1.3	thresh	-1.9	1	3311
-1.28	-1.24	-1.26 -1.9	thresh	-1.26	thresh	-1.9	1	3209
-1.24	-1.2	-1.22 -1.9	thresh	-1.22	thresh	-1.9	1	3107
-1.2	-1.16	-1.18 -1.9	thresh	-1.18	thresh	-1.9	1	3005
-1.16	-1.12	-1.14 -1.9	thresh	-1.14	thresh	-1.9	1	2903
-1.12	-1.08	-1.1 -1.9	thresh	-1.1	thresh	-1.9	1	2801
-1.08	-1.04	-1.06 -1.9	thresh	-1.06	thresh	-1.9	1	2699
-1.04	-1	-1.02 -1.9	thresh	-1.02	thresh	-1.9	1	2597
-1	-0.96	-0.98 -1.9	thresh	-0.98	thresh	-1.9	1	2495
-0.96	-0.92	-0.94 -1.9	thresh	-0.94	thresh	-1.9	1	2393
-0.92	-0.88	-0.9 -1.9	thresh	-0.9	thresh	-1.9	1	2291
-0.88	-0.84	-0.86 -1.9	thresh	-0.86	thresh	-1.9	1	2189
-0.84	-0.8	-0.82 -1.9	thresh	-0.82	thresh	-1.9	1	2087
-0.8	-0.76	-0.78 -1.9	thresh	-0.78	thresh	-1.9	1	1985
-0.76	-0.72	-0.74 -1.9	thresh	-0.74	thresh	-1.9	1	1883
-0.72	-0.68	-0.7 -1.9	thresh	-0.7	thresh	-1.9	1	1781
-0.68	-0.64	-0.66 -1.9	thresh	-0.66	thresh	-1.9	1	1679
-0.64	-0.6	-0.62 -1.9	thresh	-0.62	thresh	-1.9	1	1577
-0.6	-0.56	-0.58 -1.9	thresh	-0.58	thresh	-1.9	1	1475
-0.56	-0.52	-0.54 -1.9	thresh	-0.54	thresh	-1.9	1	1373
-0.52	-0.48	-0.5 -1.9	thresh	-0.5	thresh	-1.9	1	1271
-0.48	-0.44	-0.46 -1.9	thresh	-0.46	thresh	-1.9	1	1169
-0.44	-0.4	-0.42 -1.9	thresh	-0.42	thresh	-1.9	1	1067
-0.4	-0.36	-0.38 -1.9	thresh	-0.38	thresh	-1.9	1	965
-0.36	-0.32	-0.34 -1.9	thresh	-0.34	thresh	-1.9	1	863
-0.32	-0.28	-0.3 -1.9	thresh	-0.3	thresh	-1.9	1	761
-0.28	-0.24	-0.26 -1.9	thresh	-0.26	thresh	-1.9	1	659
-0.24	-0.2	-0.22 -1.9	thresh	-0.22	thresh	-1.9	1	557
-0.2	-0.16	-0.18 -1.9	thresh	-0.18	thresh	-1.9	1	455
-0.16	-0.12	-0.14 -1.9	thresh	-0.14	thresh	-1.9	1	353
-0.12	-0.0800000000000001	-0.1 -1.9	thresh	-0.1	thresh	-1.9	1	251
-0.0800000000000001	-0.04	-0.0600000000000001 -1.9	thresh	-0.0600000000000001	thresh	-1.9	1	149
-0.04	0	-0.02 -1.9	thresh	-0.02	thresh	-1.9	1	47
0	0.04	0.02 -1.9	thresh	0.02	thresh	-1.9	1	5454
0.04	0.0800000000000001	0.0600000000000001 -1.9	thresh	0.0600000000000001	thresh	-1.9	1	5556
0.0800000000000001	0.12	0.1 -1.9	thresh	0.1	thresh	-1.9	1	5658
0.12	0.16	0.14 -1.9	thresh	0.14	thresh	-1.9	1	5760
0.16	0.2	0.18 -1.9	thresh	0.18	thresh	-1.9	1	5862
0.2	0.24	0.22 -1.9	thresh	0.22	thresh	-1.9	1	5964
0.24	0.28	0.26 -1.9	thresh	0.26	thresh	-1.9	1	6066
0.28	0.32	0.3 -1.9	thresh	0.3	thresh	-1.9	1	6168
0.32	0.36	0.34 -1.9	thresh	0.34	thresh	-1.9	1	6270
0.36	0.4	0.38 -1.9	thresh	0.38	thresh	-1.9	1	6372
0.4	0.44	0.42 -1.9	thresh	0.42	thresh	-1.9	1	6474
0.44	0.48	0.46 -1.9	thresh	0.46	thresh	-1.9	1	6576
0.48	0.52	0.5 -1.9	thresh	0.5	thresh	-1.9	1	6678
0.52	0.56	0.54 -1.9	thresh	0.54	thresh	-1.9	1	6780
0.56	0.6	0.58 -1.9	thresh	0.58	thresh	-1.9	1	6882
0.6	0.64	0.62 -1.9	thresh	0.62	thresh	-1.9	1	6984
0.64	0.68	0.66 -1.9	thresh	0.66	thresh	-1.9	1	7086
0.68	0.72	0.7 -1.9	thresh	0.7	thresh	-1.9	1	7188
0.72	0.76	0.74 -1.9	thresh	0.74	thresh	-1.9	1	7290
0.76	0.8	0.78 -1.9	thresh	0.78	thresh	-1.9	1	7392
0.8	0.84	0.82 -1.9	thresh	0.82	thresh	-1.9	1	7494
0.84	0.88	0.86 -1.9	thresh	0.86	thresh	-1.9	1	7596
0.88	0.92	0.9 -1.9	thresh	0.9	thresh	-1.9	1	7698
0.92	0.96	0.94 -1.9	thresh	0.94	thresh	-1.9	1	7800
0.96	1	0.98 -1.9	thresh	0.98	thresh	-1.9	1	7902
1	1.04	1.02 -1.9	thresh	1.02	thresh	-1.9	1	8005
1.04	1.08	1.06 -1.9	thresh	1.06	thresh	-1.9	1	8107
1.08	1.12	1.1 -1.9	thresh	1.1	thresh	-1.9	1	8209
1.12	1.16	1.14 -1.9	thresh	1.14	thresh	-1.9	1	8311
1.16	1.2	1.18 -1.9	thresh	1.18	thresh	-1.9	1	8413
1.2	1.24	1.22 -1.9	thresh	1.22	thresh	-1.9	1	8515
1.24	1.28	1.26 -1.9	thresh	1.26	thresh	-1.9	1	8617
1.28	1.32	1.3 -1.9	thresh	1.3	thresh	-1.9	1	8719
1.32	1.36	1.34 -1.9	thresh	1.34	thresh	-1.9	1	8821
1.36	1.4	1.38 -1.9	thresh	1.38	thresh	-1.9	1	8923
1.4	1.44	1.42 -1.9	thresh	1.42	thresh	-1.9	1	9025
1.44	1.48	1.46 -1.9	thresh	1.46	thresh	-1.9	1	9127
1.48	1.52	1.5 -1.9	thresh	1.5	thresh	-1.9	1	9229
1.52	1.56	1.54 -1.9	thresh	1.54	thresh	-1.9	1	9331
1.56	1.6	1.58 -1.9	thresh	1.58	thresh	-1.9	1	9433
1.6	1.64	1.62 -1.9	thresh	1.62	thresh	-1.9	1	9535
1.64	1.68	1.66 -1.9	thresh	1.66	thresh	-1.9	1	9637
1.68	1.72	1.7 -1.9	thresh	1.7	thresh	-1.9	1	9739
1.72	1.76	1.74 -1.9	thresh	1.74	thresh	-1.9	1	9841
1.76	1.8	1.78 -1.9	thresh	1.78	thresh	-1.9	1	9943
1.8	1.84	1.82 -1.9	thresh	1.82	thresh	-1.9	1	10045
1.84	1.88	1.86 -1.9	thresh	1.86	thresh	-1.9	1	10147
1.88	1.92	1.9 -1.9	thresh	1.9	thresh	-1.9	1	10249
1.92	1.96	1.94 -1.9	thresh	1.94	thresh	-1.9	1	10351
1.96	2	1.98 -1.9	thresh	1.98	thresh	-1.9	1	10453
-2.12	-2.08	-2.1 -1.86	thresh	-2.1	thresh	-1.86	1	5351
-2.08	-2.04	-2.06 -1.86	thresh	-2.06	thresh	-1.86	1	5249
-2.04	-2	-2.02 -1.86	thresh	-2.02	thresh	-1.86	1	5147
-2	-1.96	-1.98 -1.86	thresh	-1.98	thresh	-1.86	1	5045
-1.96	-1.92	-1.94 -1.86	thresh	-1.94	thresh	-1.86	1	4943
-1.92	-1.88	-1.9 -1.86	thresh	-1.9	thresh	-1.86	1	4841
-1.88	-1.84	1	thresh	-1.86	thresh	-1.86	1	7957
-1.84	-1.8	-1.82 -1.86	thresh	-1.82	thresh	-1.86	1	4636
-1.8	-1.76	-1.78 -1.86	thresh	-1.78	thresh	-1.86	1	4534
-1.76	-1.72	-1.74 -1.86	thresh	-1.74	thresh	-1.86	1	4432
-1.72	-1.68	-1.7 -1.86	thresh	-1.7	thresh	-1.86	1	4330
-1.68	-1.64	-1.66 -1.86	thresh	-1.66	thresh	-1.86	1	4228
-1.64	-1.6	-1.62 -1.86	thresh	-1.62	thresh	-1.86	1	4126
-1.6	-1.56	-1.58 -1.86	thresh	-1.58	thresh	-1.86	1	4024
-1.56	-1.52	-1.54 -1.86	thresh	-1.54	thresh	-1.86	1	3922
-1.52	-1.48	-1.5 -1.86	thresh	-1.5	thresh	-1.86	1	3820
-1.48	-1.44	-1.46 -1.86	thresh	-1.46	thresh	-1.86	1	3718
-1.44	-1.4	-1.42 -1.86	thresh	-1.42	thresh	-1.86	1	3616
-1.4	-1.36	-1.38 -1.86	thresh	-1.38	thresh	-1.86	1	3514
-1.36	-1.32	-1.34 -1.86	thresh	-1.34	thresh	-1.86	1	3412
-1.32	-1.28	-1.3 -1.86	thresh	-1.3	thresh	-1.86	1	3310
-1.28	-1.24	-1.26 -1.86	thresh	-1.26	thresh	-1.86	1	3208
-1.24	-1.2	-1.22 -1.86	thresh	-1.22	thresh	-1.86	1	3106
-1.2	-1.16	-1.18 -1.86	thresh	-1.18	thresh	-1.86	1	3004
-1.16	-1.12	-1.14 -1.86	thresh	-1.14	thresh	-1.86	1	2902
-1.12	-1.08	-1.1 -1.86	thresh	-1.1	thresh	-1.86	1	2800
-1.08	-1.04	-1.06 -1.86	thresh	-1.06	thresh	-1.86	1	2698
-1.04	-1	-1.02 -1.86	thresh	-1.02	thresh	-1.86	1	2596
-1	-0.96	-0.98 -1.86	thresh	-0.98	thresh	-1.86	1	2494
-0.96	-0.92	-0.94 -1.86	thresh	-0.94	thresh	-1.86	1	2392
-0.92	-0.88	-0.9 -1.86	thresh	-0.9	thresh	-1.86	1	2290
-0.88	-0.84	-0.86 -1.86	thresh	-0.86	thresh	-1.86	1	2188
-0.84	-0.8	-0.82 -1.86	thresh	-0.82	thresh	-1.86	1	2086
-0.8	-0.76	-0.78 -1.86	thresh	-0.78	thresh	-1.86	1	1984
-0.76	-0.72	-0.74 -1.86	thresh	-0.74	thresh	-1.86	1	1882
-0.72	-0.68	-0.7 -1.86	thresh	-0.7	thresh	-1.86	1	1780
-0.68	-0.64	-0.66 -1.86	thresh	-0.66	thresh	-1.86	1	1678
-0.64	-0.6	-0.62 -1.86	thresh	-0.62	thresh	-1.86	1	1576
-0.6	-0.56	-0.58 -1.86	thresh	-0.58	thresh	-1.86	1	1474
-0.56	-0.52	-0.54 -1.86	thresh	-0.54	thresh	-1.86	1	1372
-0.52	-0.48	-0.5 -1.86	thresh	-0.5	thresh	-1.86	1	1270
-0.48	-0.44	-0.46 -1.86	thresh	-0.46	thresh	-1.86	1	1168
-0.44	-0.4	-0.42 -1.86	thresh	-0.42	thresh	-1.86	1	1066
-0.4	-0.36	-0.38 -1.86	thresh	-0.38	thresh	-1.86	1	964
-0.36	-0.32	-0.34 -1.86	thresh	-0.34	thresh	-1.86	1	862
-0.32	-0.28	-0.3 -1.86	thresh	-0.3	thresh	-1.86	1	760
-0.28	-0.24	-0.26 -1.86	thresh	-0.26	thresh	-1.86	1	658
-0.24	-0.2	-0.22 -1.86	thresh	-0.22	thresh	-1.86	1	556
-0.2	-0.16	-0.18 -1.86	thresh	-0.18	thresh	-1.86	1	454
-0.16	-0.12	-0.14 -1.86	thresh	-0.14	thresh	-1.86	1	352
-0.12	-0.0800000000000001	-0.1 -1.86	thresh	-0.1	thresh	-1.86	1	250
-0.0800000000000001	-0.04	-0.0600000000000001 -1.86	thresh	-0.0600000000000001	thresh	-1.86	1	148
-0.04	0	-0.02 -1.86	thresh	-0.02	thresh	-1.86	1	46
0	0.04	0.02 -1.86	thresh	0.02	thresh	-1.86	1	5453
0.04	0.0800000000000001	0.0600000000000001 -1.86	thresh	0.0600000000000001	thresh	-1.86	1	5555
0.0800000000000001	0.12	0.1 -1.86	thresh	0.1	thresh	-1.86	1	5657
0.12	0.16	0.14 -1.86	thresh	0.14	thresh	-1.86	1	5759
